mean_fpktl,std_fpktl,mean_fiat,std_fiat,fpkt_rate,fbyte_rate,class
1475,169,3549,13165,0.000281702,0.415688695,sftp
1490,113,12245,49473,8.16646E-05,0.1216979,sftp
544,57,53496,83323,1.70546E-05,0.009279373,lime
52,25,161773,265473,4.65688E-06,0.000245206,lime
510,136,97687,121939,7.55135E-06,0.003852585,lime
1457,217,4234,17735,0.000234576,0.341824266,sftp
1496,68,7221,19673,0.000138468,0.207180597,sftp
52,20,69586,175770,1.11829E-05,0.000583689,lime
53,29,150639,276424,5.03902E-06,0.000268535,lime
59,62,328210,568168,2.01488E-06,0.000119288,lime
53,29,122500,230693,6.18125E-06,0.000329051,lime
1475,170,3555,13201,0.000281268,0.415041243,sftp
1490,112,12290,49614,8.13641E-05,0.121263689,sftp
543,59,53496,83323,1.63168E-05,0.008869223,lime
52,25,162733,266672,4.59791E-06,0.000242066,lime
509,138,97687,121939,7.22868E-06,0.003680067,lime
1457,217,4250,17795,0.000233712,0.34056556,sftp
1496,67,7264,19750,0.000137627,0.205929368,sftp
52,20,69890,176422,1.07357E-05,0.000560324,lime
53,29,150639,276424,4.85582E-06,0.000258728,lime
62,6,217740,50838,3.45352E-08,2.14118E-06,DNS
59,61,328679,567757,1.96727E-06,0.000116291,lime
53,29,123009,231433,5.94941E-06,0.000316665,lime
1475,170,3563,13251,0.000280538,0.413966627,sftp
1490,111,12330,49710,8.11023E-05,0.120881311,sftp
543,61,53496,83323,1.56177E-05,0.008480899,lime
385,238,176080,161001,5.92615E-06,0.002285767,lime
508,139,97687,121939,6.93428E-06,0.00352265,lime
1457,217,4274,17891,0.000232431,0.338718158,sftp
1496,67,7305,19837,0.00013688,0.20481925,sftp
52,20,69890,176422,1.03141E-05,0.000538301,lime
53,29,150639,276424,4.69568E-06,0.00025017,lime
61,6,217740,50838,3.8098E-08,2.33487E-06,DNS
59,61,328679,567757,1.90978E-06,0.000112779,lime
53,29,123009,231433,5.7264E-06,0.00030476,lime
1475,170,3569,13290,0.000280149,0.4133843,sftp
1490,112,12369,49863,8.08403E-05,0.12048359,sftp
542,63,53496,83323,1.49816E-05,0.008127505,lime
413,225,158747,142009,2.67068E-06,0.001103065,lime
506,141,97687,121939,6.6764E-06,0.003384418,lime
1457,217,4288,17949,0.000231676,0.33761668,sftp
1496,67,7341,19935,0.000136206,0.203810424,sftp
147,252,89505,59696,1.3407E-05,0.001973061,HTTP
52,20,69890,176422,9.94285E-06,0.000518907,lime
53,29,150639,276424,4.56588E-06,0.000243223,lime
61,6,217740,50838,3.76943E-08,2.31012E-06,DNS
58,61,328679,567757,1.85891E-06,0.000109666,lime
53,29,123009,231433,5.53009E-06,0.00029428,lime
1475,170,3576,13314,0.000279623,0.412604467,sftp
1490,111,12400,49877,8.06455E-05,0.120204373,sftp
541,65,53496,83323,1.44114E-05,0.007810494,lime
376,240,158747,142009,1.70685E-06,0.000643182,lime
505,144,98166,122436,6.44037E-06,0.003252651,lime
1457,217,4303,18002,0.000230927,0.336516159,sftp
1496,67,7378,20043,0.000135518,0.202781565,sftp
120,219,89505,59696,5.47016E-07,6.5847E-05,HTTP
52,20,69890,176422,9.59767E-06,0.000500875,lime
53,29,150639,276424,4.42256E-06,0.000235557,lime
61,6,217740,50838,3.55837E-08,2.18077E-06,DNS
58,61,328679,567757,1.81118E-06,0.000106745,lime
53,29,123009,231433,5.34733E-06,0.000284523,lime
1475,170,3585,13365,0.000278908,0.411540718,sftp
120,219,89505,59696,5.40979E-07,6.51204E-05,HTTP
1490,111,12450,50091,8.03171E-05,0.119712628,sftp
541,67,53496,83323,1.38858E-05,0.007518298,lime
347,247,158747,142009,1.3116E-06,0.000455393,lime
497,153,102462,126705,6.3078E-06,0.003139183,lime
1457,217,4318,18065,0.000230101,0.335313342,sftp
111,164,102888,93779,1.16631E-05,0.001294607,HTTP
1496,67,7414,20148,0.000134844,0.201775391,sftp
52,20,69890,176422,9.27654E-06,0.0004841,lime
53,29,150827,276392,4.26525E-06,0.000227156,lime
58,60,328679,567757,1.76647E-06,0.000104009,lime
53,29,123009,231433,5.17713E-06,0.000275436,lime
1475,170,3594,13410,0.000278217,0.410527398,sftp
93,142,102888,93779,8.21019E-07,7.656E-05,HTTP
1490,112,12499,50253,8.00012E-05,0.119235926,sftp
540,69,53808,84643,1.36833E-05,0.007401408,lime
328,250,158747,142009,1.07855E-06,0.000354084,lime
490,162,106205,130329,6.19876E-06,0.003042221,lime
1457,217,4332,18123,0.000229403,0.334284473,sftp
1496,67,7450,20240,0.000134198,0.200812918,sftp
52,20,70033,176441,9.19156E-06,0.000479649,lime
53,29,151166,276541,4.26049E-06,0.000226895,lime
58,60,328679,567757,1.72441E-06,0.000101436,lime
53,29,123308,231407,5.09192E-06,0.000270866,lime
1475,170,3600,13451,0.000277752,0.409852303,sftp
1490,111,12541,50353,7.96871E-05,0.118776231,sftp
306,251,158747,142009,9.47571E-07,0.000290477,lime
1456,217,4349,18199,0.000228536,0.332973232,sftp
1496,67,7483,20318,0.000133607,0.19992918,sftp
58,60,329404,566752,1.71267E-06,0.000100651,lime
1475,169,3603,13472,0.00027745,0.409411226,sftp
1490,111,12595,50547,7.93937E-05,0.118346864,sftp
287,251,158747,142009,8.61975E-07,0.000248218,lime
1456,218,4363,18273,0.000227828,0.331933558,sftp
1496,67,7520,20464,0.000132964,0.198969069,sftp
1475,170,3612,13508,0.000276854,0.408526399,sftp
1490,110,12624,50639,7.9152E-05,0.117992373,sftp
264,248,173603,174112,8.72951E-07,0.000231032,lime
1456,218,4374,18309,0.000227272,0.33113019,sftp
1496,67,7553,20560,0.000132382,0.198098366,sftp
1475,169,3618,13539,0.000276374,0.407825281,sftp
1490,110,12669,50808,7.89306E-05,0.117667804,sftp
1456,218,4385,18359,0.000226712,0.330318993,sftp
1496,66,7587,20636,0.000131792,0.197219609,sftp
1475,169,3625,13573,0.000275845,0.407052415,sftp
1490,110,12707,50904,7.86943E-05,0.117315392,sftp
1456,218,4399,18427,0.000226032,0.329324339,sftp
1496,66,7619,20725,0.000131243,0.196399372,sftp
1475,169,3630,13591,0.000275452,0.406484,sftp
181,260,177726,183840,5.51227E-08,9.99991E-06,HTTP
112,177,37377,86284,1.19594E-06,0.00013426,HTTP
1490,109,12740,51019,7.84937E-05,0.117022896,sftp
1456,218,4412,18487,0.000225399,0.328386463,sftp
199,271,185733,199641,4.86409E-08,9.69576E-06,HTTP
1496,66,7650,20829,0.000130719,0.195618311,sftp
135,199,52193,99289,8.4502E-07,0.000114764,HTTP
1475,169,3635,13623,0.000275039,0.405876333,sftp
173,255,177726,183840,5.73963E-08,9.96144E-06,HTTP
111,176,37377,86284,1.17222E-06,0.000131158,HTTP
1490,109,12772,51095,7.82938E-05,0.116732608,sftp
111,164,107564,96785,1.11561E-05,0.001238326,HTTP
1456,218,4426,18556,0.000224727,0.32741548,sftp
189,265,185733,199641,5.10283E-08,9.66349E-06,HTTP
1496,66,7683,20954,0.000130156,0.194781141,sftp
147,252,104433,96838,1.14905E-05,0.001691023,HTTP
135,199,52193,99289,8.29206E-07,0.000112034,HTTP
1475,169,3644,13675,0.000274394,0.404919487,sftp
166,249,177726,183840,5.86354E-08,9.76434E-06,HTTP
111,176,37377,86284,1.13724E-06,0.000127033,HTTP
1491,108,12796,51191,7.81407E-05,0.116509953,sftp
100,152,107564,96785,1.28975E-06,0.00013008,HTTP
1456,218,4435,18592,0.000224254,0.326716056,sftp
180,259,185733,199641,5.24852E-08,9.4782E-06,HTTP
1496,66,7708,21008,0.000129721,0.194128517,sftp
131,234,104433,96838,1.3073E-06,0.000172377,HTTP
134,199,52193,99289,8.04644E-07,0.000108436,HTTP
1475,169,3647,13702,0.000274162,0.404579663,sftp
266,188,59200,45624,3.55658E-07,9.47153E-05,HTTP
283,185,65459,47622,3.24518E-07,9.20906E-05,HTTP
211,387,67490,48550,1.9279E-08,4.08394E-06,HTTP
144,328,23065,37927,7.72908E-08,1.11846E-05,HTTP
88,170,24380,39008,6.99785E-08,6.21218E-06,HTTP
93,142,107564,96785,4.93581E-07,4.60264E-05,HTTP
120,219,104433,96838,4.7049E-07,5.66353E-05,HTTP
1491,108,12823,51262,7.79775E-05,0.116269537,sftp
1456,218,4447,18641,0.00022369,0.325888134,sftp
1496,66,7735,21064,0.000129271,0.193459016,sftp
1475,169,3650,13722,0.000273904,0.404209845,sftp
160,244,177726,183840,5.79958E-08,9.29093E-06,HTTP
111,176,37377,86284,1.07091E-06,0.000119425,HTTP
1491,107,12850,51347,7.78171E-05,0.116038541,sftp
1456,218,4458,18689,0.000223143,0.325107895,sftp
172,253,185733,199641,5.22342E-08,9.02491E-06,HTTP
1496,65,7764,21126,0.000128799,0.192757744,sftp
134,198,52193,99289,7.57209E-07,0.000101783,HTTP
1475,169,3655,13746,0.000273526,0.403649708,sftp
1491,107,12881,51418,7.76349E-05,0.115773796,sftp
1456,218,4468,18731,0.000222665,0.32440091,sftp
1496,65,7789,21204,0.000128377,0.19212636,sftp
1475,169,3661,13764,0.000273136,0.403071813,sftp
1491,107,12888,51410,7.75923E-05,0.115715338,sftp
1456,218,4481,18779,0.000222061,0.323515869,sftp
1496,65,7814,21265,0.000127969,0.191512334,sftp
1475,169,3667,13774,0.00027267,0.402373039,sftp
1491,106,12914,51542,7.74352E-05,0.115484861,sftp
1456,218,4489,18811,0.000221648,0.322899559,sftp
1496,65,7839,21331,0.000127563,0.190907072,sftp
1475,169,3669,13777,0.000272499,0.402121813,sftp
154,240,177726,183840,5.43322E-08,8.39304E-06,HTTP
1491,106,12942,51605,7.72576E-05,0.115222485,sftp
1456,218,4500,18833,0.000221158,0.322153227,sftp
165,248,185733,199641,4.92223E-08,8.16053E-06,HTTP
1496,65,7860,21357,0.000127212,0.190387805,sftp
1475,169,3670,13782,0.000272464,0.402060865,sftp
111,176,37377,86284,9.5734E-07,0.000106585,HTTP
1491,105,12949,51569,7.72226E-05,0.11517746,sftp
1456,218,4508,18873,0.000220777,0.321596358,sftp
1496,65,7896,21631,0.000126638,0.189522017,sftp
134,198,52193,99289,6.75673E-07,9.05916E-05,HTTP
1475,169,3673,13792,0.000272208,0.401692824,sftp
1491,105,12986,51658,7.70016E-05,0.114850996,sftp
1456,218,4517,18911,0.000220351,0.320977156,sftp
1496,65,7916,21674,0.000126324,0.189054179,sftp
1475,169,3675,13807,0.000272039,0.401448238,sftp
1491,105,13015,51733,7.68338E-05,0.114603494,sftp
1456,218,4525,18956,0.000219951,0.320388429,sftp
1496,65,7944,21761,0.000125873,0.188384027,sftp
1475,169,3682,13835,0.000271584,0.400779441,sftp
1491,105,13056,51944,7.65913E-05,0.114242709,sftp
1456,218,4534,19030,0.000219539,0.319792718,sftp
1496,65,7964,21872,0.000125553,0.187901653,sftp
1475,169,3691,13961,0.000270906,0.399769273,sftp
1491,105,13082,52004,7.64246E-05,0.113997623,sftp
1456,218,4544,19087,0.00021905,0.319087669,sftp
1496,65,7989,21945,0.000125166,0.187325747,sftp
1475,169,3696,13977,0.000270519,0.399200561,sftp
1491,105,13108,52087,7.62875E-05,0.113791333,sftp
1456,218,4551,19120,0.000218765,0.318670031,sftp
1496,65,8008,21998,0.000124861,0.186871222,sftp
1475,169,3698,13990,0.000270329,0.398920632,sftp
1491,105,13128,52130,7.617E-05,0.11361755,sftp
1456,219,4562,19166,0.000218252,0.317904015,sftp
1496,65,8031,22037,0.000124505,0.186343809,sftp
131,234,107194,104696,1.30713E-06,0.000172354,HTTP
1475,169,3702,14007,0.000270042,0.39849628,sftp
1491,104,13131,52114,7.61521E-05,0.113595785,sftp
1456,219,4570,19193,0.000217851,0.317320813,sftp
159,243,185733,199641,4.26614E-08,6.80449E-06,HTTP
1496,64,8049,22076,0.000124226,0.185929756,sftp
120,219,107194,104696,4.87331E-07,5.86624E-05,HTTP
1475,169,3708,14045,0.000269635,0.397883668,sftp
120,219,107194,104696,4.83222E-07,5.81679E-05,HTTP
149,235,177726,183840,4.68247E-08,6.98965E-06,HTTP
1491,104,13153,52170,7.60262E-05,0.113410451,sftp
1456,219,4578,19217,0.000217483,0.316780654,sftp
1496,64,8069,22103,0.000123923,0.18548072,sftp
93,142,77457,86785,1.48983E-06,0.000138926,HTTP
1475,169,3711,14065,0.000269418,0.397561882,sftp
87,134,77457,86785,8.00474E-07,6.99081E-05,HTTP
1491,104,13156,52158,7.57773E-05,0.113041749,sftp
1456,219,4583,19226,0.000216661,0.31558727,sftp
1496,64,8079,22119,0.000123423,0.184731405,sftp
1475,169,3713,14064,0.000268429,0.396110616,sftp
113,165,527732,572274,2.21072E-06,0.000250758,lime
1491,103,13180,52220,7.56397E-05,0.112842499,sftp
1456,219,4590,19266,0.000216323,0.315090461,sftp
1496,64,8102,22180,0.000123081,0.184219128,sftp
78,109,184509,165019,3.51721E-06,0.000275661,lime
168,208,148515,122194,2.02098E-06,0.000339958,lime
1475,169,3717,14094,0.000268172,0.395738089,sftp
84,121,479801,510990,1.13357E-06,9.59171E-05,lime
1491,103,13199,52256,7.55338E-05,0.112687771,sftp
1456,219,4599,19288,0.000215923,0.314518599,sftp
521,117,63561,79782,1.58642E-05,0.00827508,lime
1496,64,8117,22202,0.000122836,0.183857625,sftp
74,100,198625,168151,1.91451E-06,0.000141774,lime
129,177,142945,131634,1.40556E-06,0.000181518,lime
1475,169,3718,14102,0.000268098,0.395630623,sftp
1491,103,13221,52323,7.54151E-05,0.112515721,sftp
1456,219,4606,19309,0.000215609,0.314061723,sftp
526,107,58628,68838,1.71103E-05,0.009007987,lime
1496,63,8138,22227,0.000122536,0.183412649,sftp
1475,169,3720,14114,0.000267981,0.39544954,sftp
1491,103,13244,52431,7.52872E-05,0.112320923,sftp
1456,219,4613,19325,0.000215289,0.313595768,sftp
535,86,57966,59029,1.72631E-05,0.009244032,lime
1496,63,8158,22287,0.000122243,0.182978105,sftp
535,86,43169,73891,2.04074E-05,0.010930741,lime
1475,169,3722,14110,0.000267851,0.395252559,sftp
1491,103,13263,52479,7.51777E-05,0.112160014,sftp
1456,219,4620,19354,0.000215003,0.313164494,sftp
539,73,56137,52061,1.78393E-05,0.009632693,lime
1496,63,8175,22307,0.00012198,0.182588269,sftp
537,78,42588,89250,2.05642E-05,0.011058812,lime
71,1,972446,179257,3.45525E-08,2.48161E-06,DNS
1475,169,3723,14094,0.000267754,0.395112619,sftp
1491,103,13283,52548,7.50625E-05,0.11199087,sftp
1456,219,4628,19372,0.000214659,0.312655922,sftp
541,66,58545,52604,1.71017E-05,0.009267441,lime
1496,63,8194,22361,0.000121696,0.182164637,sftp
541,66,43175,87779,2.12392E-05,0.011504512,lime
1475,169,3725,14112,0.000267632,0.394936533,sftp
157,253,84053,57550,1.42766E-05,0.002243812,HTTP
1491,103,13300,52595,7.4978E-05,0.111864282,sftp
1456,219,4634,19391,0.000214389,0.312262126,sftp
543,61,59666,60639,1.67765E-05,0.009115147,lime
1496,63,8212,22387,0.000121453,0.181799611,sftp
542,62,44413,78285,2.11205E-05,0.011463828,lime
100,152,69924,75196,1.66848E-05,0.001682779,HTTP
1475,169,3726,14102,0.000267579,0.394853885,sftp
142,234,84053,57550,1.32426E-06,0.000188234,HTTP
1491,103,13321,52638,7.48492E-05,0.11166619,sftp
1456,219,4640,19398,0.000214133,0.311871971,sftp
542,65,61676,60493,1.62276E-05,0.008799028,lime
1496,62,8227,22407,0.000121236,0.181478723,sftp
543,59,45144,71482,2.10547E-05,0.011440803,lime
93,142,69924,75196,1.51151E-06,0.000140948,HTTP
1475,169,3726,14095,0.000267612,0.394893511,sftp
130,219,84053,57550,4.72748E-07,6.18709E-05,HTTP
87,134,69924,75196,5.49174E-07,4.79612E-05,HTTP
1491,103,13335,52637,7.47739E-05,0.11155585,sftp
1456,219,4646,19423,0.000213881,0.311505112,sftp
543,61,63176,58690,1.5841E-05,0.008604508,lime
1496,62,8245,22426,0.000120971,0.181082743,sftp
544,57,46250,68290,2.07307E-05,0.011278177,lime
1475,170,3727,14098,0.00026753,0.39476396,sftp
1491,103,13353,52693,7.46535E-05,0.111380827,sftp
1456,219,4650,19427,0.000213706,0.311250079,sftp
544,57,63257,56681,1.58197E-05,0.008606843,lime
1496,62,8261,22424,0.000120734,0.180727107,sftp
544,53,46966,64982,2.05408E-05,0.011194199,lime
1475,169,3730,14100,0.000267358,0.394514997,sftp
1491,103,13367,52725,7.46103E-05,0.111314713,sftp
1456,219,4655,19441,0.000213474,0.310905145,sftp
544,55,63600,55092,1.57331E-05,0.008570369,lime
1496,62,8276,22438,0.000120518,0.180407445,sftp
544,53,48369,63626,2.00359E-05,0.010919552,lime
71,1,923473,176112,3.42254E-08,2.45853E-06,DNS
1475,169,3729,14079,0.000267366,0.394530154,sftp
1491,102,13381,52776,7.45347E-05,0.111205355,sftp
1456,219,4658,19429,0.000213371,0.310757559,sftp
545,52,64330,54187,1.55535E-05,0.008480601,lime
1496,62,8291,22436,0.000120307,0.18009393,sftp
545,50,46920,62991,2.07238E-05,0.011303631,lime
1475,169,3730,14082,0.000267347,0.394499594,sftp
1492,102,13398,52857,7.44421E-05,0.111068492,sftp
1456,219,4663,19442,0.00021313,0.310413158,sftp
545,50,64492,52892,1.5514E-05,0.008466388,lime
1496,62,8308,22450,0.000120069,0.179741183,sftp
545,49,46608,67668,2.04683E-05,0.011168609,lime
71,4,923473,176112,3.46227E-08,2.46268E-06,DNS
1475,170,3731,14082,0.000267261,0.39436298,sftp
1492,102,13419,52901,7.43284E-05,0.11090129,sftp
1456,219,4670,19447,0.000212827,0.309963663,sftp
546,48,64866,52055,1.54234E-05,0.008422878,lime
1497,61,8319,22455,0.000119907,0.179500945,sftp
546,48,45643,67400,2.0993E-05,0.011462516,lime
71,4,923473,176112,3.56397E-08,2.53265E-06,DNS
114,81,167802,161211,7.94586E-06,0.000907814,HTTP
1475,170,3730,14071,0.000267338,0.394474451,sftp
1492,102,13432,52929,7.42556E-05,0.110789995,sftp
1456,219,4675,19453,0.000212607,0.309641082,sftp
546,47,65821,51347,1.51998E-05,0.008305148,lime
1496,62,8333,22460,0.000119721,0.179221635,sftp
546,47,46164,72278,2.0832E-05,0.011377723,lime
1475,170,3730,14064,0.000267344,0.394486842,sftp
1492,102,13439,52920,7.42224E-05,0.110743069,sftp
1456,219,4680,19457,0.000212412,0.309358225,sftp
546,47,67324,52988,1.48601E-05,0.008117268,lime
1496,62,8348,22464,0.000119497,0.178885056,sftp
546,45,45648,72551,2.11305E-05,0.011549904,lime
1475,170,3732,14054,0.000267243,0.394341236,sftp
1492,102,13454,52937,7.41387E-05,0.11062071,sftp
1456,219,4684,19463,0.000212244,0.309117897,sftp
546,46,67434,52113,1.48354E-05,0.008108115,lime
1496,62,8362,22478,0.000119303,0.178594012,sftp
546,44,45814,76330,2.11095E-05,0.011541277,lime
1475,170,3733,14048,0.000267202,0.394280483,sftp
1491,102,13461,52942,7.40762E-05,0.11052073,sftp
1456,219,4687,19463,0.000212103,0.308912103,sftp
546,45,67877,52291,1.46535E-05,0.008011829,lime
1497,62,8374,22473,0.000119132,0.178340857,sftp
546,43,45358,76752,2.137E-05,0.01168602,lime
1475,170,3732,14042,0.000267225,0.39431306,sftp
1492,102,13476,52977,7.40249E-05,0.110445511,sftp
1456,219,4693,19479,0.000211825,0.308503077,sftp
546,44,68458,51615,1.45313E-05,0.00794799,lime
1497,61,8390,22484,0.00011892,0.178027376,sftp
547,42,44838,76229,2.16553E-05,0.011845624,lime
1475,170,3734,14042,0.00026713,0.394174106,sftp
1492,102,13487,53040,7.39652E-05,0.110356479,sftp
1456,219,4694,19470,0.000211804,0.308455411,sftp
547,43,68928,51141,1.44381E-05,0.007899786,lime
1497,61,8398,22482,0.000118797,0.177846007,sftp
547,42,44597,77446,2.18151E-05,0.011935369,lime
1475,170,3735,14040,0.00026703,0.394031681,sftp
1492,102,13500,53099,7.38941E-05,0.110252891,sftp
1456,220,4700,19494,0.000211572,0.308105367,sftp
547,42,69008,50555,1.44252E-05,0.007895481,lime
1497,61,8411,22512,0.000118619,0.177580757,sftp
547,41,44848,78820,2.17268E-05,0.011887838,lime
71,3,878763,182363,3.4845E-08,2.47604E-06,DNS
147,253,95592,95113,1.25534E-05,0.001849527,HTTP
1475,170,3736,14040,0.000266985,0.393965387,sftp
1492,102,13508,53111,7.38475E-05,0.110186079,sftp
1456,220,4705,19502,0.000211378,0.307823194,sftp
547,42,69376,52114,1.43519E-05,0.007854189,lime
1497,61,8425,22547,0.000118426,0.177293887,sftp
547,41,44532,78532,2.19106E-05,0.011990862,lime
132,234,95592,95113,1.3121E-06,0.000173197,HTTP
1475,170,3737,14049,0.000266896,0.393830616,sftp
120,219,95592,95113,6.7266E-07,8.10556E-05,HTTP
99,77,167802,161211,5.52898E-08,5.4958E-06,HTTP
1492,102,13524,53166,7.37685E-05,0.110069988,sftp
1456,220,4710,19521,0.000211152,0.307487986,sftp
547,41,69519,51493,1.43253E-05,0.007841989,lime
1497,61,8438,22561,0.000118236,0.177011433,sftp
547,41,43994,77944,2.2205E-05,0.012152599,lime
100,152,73548,85069,1.58625E-05,0.001599844,HTTP
1475,170,3738,14049,0.000266827,0.39372521,sftp
100,152,73548,85069,1.54531E-06,0.000155855,HTTP
1492,101,13535,53187,7.37096E-05,0.109985836,sftp
1456,220,4714,19539,0.000210934,0.307162779,sftp
547,40,69591,51064,1.43108E-05,0.007836216,lime
1497,61,8451,22560,0.000118068,0.176759223,sftp
547,40,44275,81167,2.209E-05,0.012090948,lime
1475,170,3739,14050,0.00026681,0.393699977,sftp
1492,101,13543,53201,7.36654E-05,0.10992318,sftp
1456,220,4722,19579,0.000210646,0.306740659,sftp
547,39,69534,50861,1.41516E-05,0.007750584,lime
1497,61,8466,22610,0.000117864,0.17645164,sftp
547,40,44254,81949,2.21234E-05,0.01211008,lime
1475,170,3742,14080,0.000266616,0.39341299,sftp
1492,101,13558,53248,7.35781E-05,0.109797893,sftp
1456,220,4723,19569,0.000210576,0.306632818,sftp
547,39,69801,51909,1.41069E-05,0.007727838,lime
1497,61,8472,22628,0.000117771,0.176313225,sftp
547,39,44519,83448,2.20118E-05,0.01205207,lime
71,3,878763,182363,3.41048E-08,2.42436E-06,DNS
1475,170,3743,14078,0.000266499,0.393248084,sftp
1492,100,13575,53296,7.34989E-05,0.109682056,sftp
